id,price_prediction
25741,4136918.226216143
25742,3137526.2424393143
25743,3384707.9824888506
25744,5149172.769181235
25745,4893291.652180542
25746,5275398.853431301
25747,5433470.761700088
25748,5740157.93689351
25749,5534610.3489994
25750,5478481.213985402
25751,5677774.83244633
25752,5083824.432172066
25753,6059709.758738734
25754,5905441.397328041
25755,4522187.042390392
25756,5942028.563963766
25757,5413278.412291743
25758,5742033.792134907
25759,5986503.784644226
25760,6165937.77859401
25761,5594796.573991047
25762,5458027.362747972
25763,6522063.237511964
25764,6216728.765696339
25765,5789527.977063624
25766,6709664.708911459
25767,6810325.597286136
25768,5725067.026190357
25769,6756284.866174369
25770,6883019.052352193
25771,6255805.6208667215
25772,5683378.677688185
25773,6402310.035474117
25774,6200604.639672921
25775,5873572.046822391
25776,6588367.172869254
25777,5802770.503022543
25778,5853515.667110289
25779,5810957.744517188
25780,5943437.903309549
25781,6509891.164287636
25782,6145393.887225926
25783,5896063.452457403
25784,5971565.536017474
25785,5981388.22941104
25786,6524768.034810212
25787,6366472.225475146
25788,60473474.32795147
25789,64907258.16100573
25790,8020400.804183249
25791,5348405.203435139
25792,11158284.828946408
25793,3761519.8095266717
25794,6282630.358143938
25795,6698688.199987414
25796,3690843.824104471
25797,4438396.5653496515
25798,4549582.959369293
25799,4586255.89481314
25800,4708888.510143127
25801,5565769.819678546
25802,6035366.881063703
25803,6273037.575107742
25804,7147317.160060239
25805,7426520.95552977
25806,8418761.183208516
25807,9210039.683969315
25808,9324627.099194575
25809,9265381.56216934
25810,14303344.397350788
25811,15513193.54302231
25812,5046342.716157234
25813,15005886.260966755
25814,2268179.2166267363
25815,5829869.228006787
25816,4183789.1249198657
25817,3668728.7965413085
25818,4043596.9931935365
25819,3920811.944211197
25820,4339786.556427023
25821,4242717.417418302
25822,4746350.629236775
25823,4455529.720069169
25824,5266667.46041823
25825,4581694.802963727
25826,4837503.760037231
25827,5302831.773558317
25828,4710019.695686136
25829,4599195.017629612
25830,5421762.17115037
25831,5685281.728847799
25832,4636650.258155239
25833,4634688.367405754
25834,5417263.583431288
25835,6244395.861245252
25836,4605362.559418685
25837,5444633.270911172
25838,5588168.836542916
25839,4844583.514239227
25840,5939201.941365192
25841,5796250.274453468
25842,6820334.101385528
25843,5604297.110438729
25844,6453752.576058388
25845,5922443.183621377
25846,6343711.032429546
25847,6321150.441984617
25848,6276330.951810471
25849,6162139.880624004
25850,6496699.970503517
25851,6040253.825113091
25852,6673729.607633388
25853,7131337.919391357
25854,6260853.223036315
25855,7485588.548169338
25856,7521024.067326995
25857,7012110.65767042
25858,6292219.050726773
25859,7863733.714376206
25860,6874124.176755209
25861,6985205.654189571
25862,7236370.779081522
25863,6943281.83561034
25864,7023593.6103651235
25865,8027058.472640721
25866,7029115.3958163755
25867,6532863.41930629
25868,7302398.886107941
25869,8089097.815634091
25870,7341019.59066827
25871,7240244.282695828
25872,7174738.474827398
25873,7393071.830225912
25874,7181584.635843679
25875,7156661.724267234
25876,7286819.581808744
25877,7577705.068885082
25878,7725920.812134624
25879,6470726.972100627
25880,8311074.4893248025
25881,8204231.236281919
25882,7805743.5103866
25883,8486789.731468841
25884,8038713.327229248
25885,8088794.149674445
25886,7959508.4444008265
25887,8288657.516348434
25888,9221643.051551972
25889,8244109.265868961
25890,8539111.645279631
25891,8761980.981417682
25892,9945340.42141939
25893,8711069.086352432
25894,8585436.311295034
25895,7936013.949894108
25896,8508882.410181675
25897,8891315.579692762
25898,9452022.773892062
25899,10474430.414521402
25900,9262076.666476566
25901,10214230.658256264
25902,8391901.385784838
25903,9013971.430935536
25904,9152787.00501628
25905,9096064.093581315
25906,10330122.61498039
25907,8448174.131260546
25908,9348322.227532452
25909,10005920.036516393
25910,9831729.279892594
25911,10314564.406140562
25912,11480523.88873244
25913,9386365.317022333
25914,9280067.453006634
25915,11009577.428913923
25916,10334682.323130453
25917,10294735.34344502
25918,10135936.279520355
25919,11333668.29965106
25920,9511338.334309896
25921,25308734.53192059
25922,18605425.17482097
25923,80939347.31303275
25924,12070807.177036922
25925,23307840.067890145
25926,15184208.179104568
25927,30931170.924569156
25928,19947667.67808625
25929,19947667.67808625
25930,11109817.63466179
25931,15004208.031787511
25932,70522192.6150118
25933,13949680.24846829
25934,19296485.56739057
25935,23495528.268312305
25936,57151616.9939157
25937,63981869.45089099
25938,27190828.040597096
25939,38969603.84255284
25940,49690303.6097968
25941,49346119.55041191
25942,17854552.19086322
25943,27681303.89235332
25944,37367702.93392697
25945,40130762.03957587
25946,66256602.720915265
25947,46745805.07218959
25948,7092184.608224643
25949,8761249.738871869
25950,7180603.535801945
25951,9055410.149998233
25952,9830742.698126672
25953,9987081.389970655
25954,9803210.75956974
25955,12539265.773182767
25956,8543029.703127548
25957,11872835.646609519
25958,9492449.050373197
25959,10382455.462164816
25960,11036927.191690924
25961,13016718.573450733
25962,12382027.269913834
25963,13100226.051393988
25964,13229608.794457275
25965,18185355.574960306
25966,15035676.119512593
25967,11762877.357081402
25968,23485691.275423378
25969,16258977.287778806
25970,18321814.6979086
25971,16873095.3203023
25972,16190646.970605724
25973,22020779.59377474
25974,25240576.617634755
25975,26743368.459823303
25976,26736263.622460358
25977,25176139.799214385
25978,40770207.28508669
25979,39102851.35364347
25980,54963108.51357151
25981,25989758.46901989
25982,6611563.233023244
25983,7408908.58031658
25984,8194676.605558783
25985,53967629.29723767
25986,70921968.65670756
25987,8731348.86533799
25988,9126825.36662409
25989,9133759.84623162
25990,9457462.403711969
25991,9367046.057509938
25992,10514984.715498991
25993,7727823.868058523
25994,9040728.236489007
25995,9709584.153602498
25996,10319047.44962827
25997,11177796.15529056
25998,9157171.74501962
25999,10832681.938621724
26000,11594256.446108602
26001,10471611.7244489
26002,10125019.32923597
26003,10195016.696338927
26004,11196171.954046948
26005,9915608.490639236
26006,10045736.500296773
26007,10611738.817653604
26008,8038810.1006297935
26009,11190793.299551364
26010,10548249.925063388
26011,12402065.587279491
26012,11956826.899076607
26013,11840959.87416076
26014,12551461.695711536
26015,10647679.73535745
26016,11416510.860339567
26017,13502703.04657133
26018,12388611.061266646
26019,14917249.320851993
26020,14870372.357173994
26021,15107713.048652902
26022,16018254.596077425
26023,15526694.218797972
26024,18616841.19185792
26025,17068220.78502837
26026,17192562.05204688
26027,16654916.01452506
26028,17240123.90325942
26029,21562370.99692922
26030,18816332.030939203
26031,18467088.84223229
26032,19324321.42778383
26033,22693864.29387815
26034,18835553.66530387
26035,20109843.74306121
26036,23944332.278514173
26037,23520769.192686237
26038,20134785.93565288
26039,21805719.30758022
26040,21212294.856521584
26041,21602812.659361918
26042,25558903.721387856
26043,24718692.861305065
26044,25218299.920944765
26045,29994516.911476184
26046,46556213.80287037
26047,11550594.367393486
26048,35723387.37608739
26049,49959612.757562056
26050,55068299.89806385
26051,70582457.98700793
26052,50611998.85811326
26053,30191015.177185394
26054,44199406.2155817
26055,43390082.88522049
26056,41948784.12923952
26057,8143118.206188242
26058,78461409.35699347
26059,75318441.19272898
26060,105046661.41196327
26061,15728612.68711167
26062,9645291.027350351
26063,16110963.182731023
26064,55450555.3971008
26065,9192112.342420181
26066,13780610.182608305
26067,4042581.8772798576
26068,6601971.674020916
26069,7959757.171141536
26070,7429072.580306656
26071,7429072.580306656
26072,9053716.168871643
26073,8116548.2286247555
26074,8720164.379843792
26075,8950809.571752496
26076,7977512.361954374
26077,9510877.102909071
26078,10947386.16313984
26079,47953045.265537255
26080,22102883.22462172
26081,22684849.37660632
26082,36149356.50708208
26083,36746064.901272
26084,42889095.44080459
26085,11402672.203602625
26086,42547251.99391858
26087,70569058.62077713
26088,30148273.527438376
26089,53907229.9600709
26090,20626718.25091938
26091,27870734.167510588
26092,45163224.41800755
26093,32148087.63937965
26094,78820539.87251526
26095,16387942.636375543
26096,29990860.92220304
26097,6902605.705552392
26098,9239641.444427202
26099,14066705.828245254
26100,22696554.359865002
26101,6686620.3011341
26102,7699612.298391291
26103,8559730.053599413
26104,9907389.54916607
26105,10652945.089444427
26106,8441769.634711938
26107,10465129.684403038
26108,10261738.761824006
26109,11599493.1229803
26110,11719672.683208287
26111,14305329.176467199
26112,15255539.43299174
26113,16303248.200752888
26114,17706544.66469138
26115,18856613.23136088
26116,20933449.00730408
26117,22336878.80049724
26118,22741118.011552125
26119,28171776.25559706
26120,24853282.98217192
26121,26758026.87324827
26122,34235840.78951553
26123,37778665.0458179
26124,34803386.6233446
26125,42159877.965555914
26126,47354736.001457214
26127,47305718.72947606
26128,80906154.93094982
26129,75877642.9667752
26130,49978032.58732219
26131,22388854.224358503
26132,97087584.15353335
26133,5749425.030171456
26134,9124162.247318013
26135,19139072.3262932
26136,7606492.575969846
26137,8034493.222399848
26138,21397575.17660034
26139,6380727.931656074
26140,8228582.91774328
26141,8159076.467835643
26142,6931693.330129187
26143,7168168.540391412
26144,8347422.145837539
26145,9064597.654574487
26146,8229048.565177235
26147,7571240.721697679
26148,9259816.572678626
26149,8423271.524090823
26150,8503372.253364382
26151,9453628.30264057
26152,8558688.902459623
26153,9384947.131217077
26154,10145165.275117358
26155,9510780.844937032
26156,10120838.235476783
26157,8699086.122163454
26158,10310062.604953913
26159,10239630.25467298
26160,11573933.640915204
26161,8748348.798056858
26162,10387698.318218702
26163,10531713.4494396
26164,10195458.992701113
26165,10965577.782865735
26166,11061980.020203792
26167,12164396.985183943
26168,11541641.97129134
26169,11351439.471051404
26170,11947518.870460771
26171,9533531.19163544
26172,13409165.257110601
26173,12752503.054032058
26174,14033811.87358835
26175,12629917.413405731
26176,10773864.49884464
26177,15417625.723756086
26178,21394322.61634492
26179,12138213.211725026
26180,13233164.604731448
26181,14211857.104477856
26182,12263460.883375226
26183,15379504.866201842
26184,11755090.157705933
26185,17123660.520265095
26186,11261961.64187861
26187,14356414.074003331
26188,12257778.35963969
26189,13408852.428575382
26190,17306537.922674775
26191,19416793.141401485
26192,14279944.82645994
26193,17446276.584570765
26194,13489838.249164874
26195,18436354.93833438
26196,15665959.15484973
26197,17677284.529910743
26198,17347380.24281867
26199,16609030.08853063
26200,22281392.354512006
26201,21353521.44337812
26202,20477786.913111232
26203,21563027.15322067
26204,14850461.09512398
26205,19016698.616279826
26206,17793747.739972483
26207,14496749.448113926
26208,21827512.13188352
26209,18490890.541841827
26210,28154232.96502056
26211,27831089.610025954
26212,23488674.578755073
26213,32471573.44126274
26214,21875306.427239463
26215,23332942.587773696
26216,26805194.872209866
26217,35780519.41494353
26218,35829469.99896291
26219,35907592.16938129
26220,33039210.493754897
26221,35093536.785773836
26222,36778536.93505106
26223,22153464.147659663
26224,9412562.489282807
26225,11254407.655521601
26226,9444249.113590699
26227,14552711.453302285
26228,6800358.631661676
26229,50541029.65878698
26230,8015855.861198879
26231,8569962.916056247
26232,8597187.869461548
26233,12560015.30930483
26234,17972875.834918134
26235,3330774.26339632
26236,7071355.083036819
26237,7501848.527434713
26238,7822650.856633049
26239,7420461.566639152
26240,6366124.562748138
26241,6920194.42731993
26242,7944115.172516035
26243,8957472.177089058
26244,8343383.660853027
26245,10397166.492916448
26246,13221867.280562513
26247,13649258.133136023
26248,19401018.4850412
26249,20208917.314668465
26250,26117619.572878294
26251,48786073.000837654
26252,8046717.906304863
26253,10248386.530772097
26254,10432338.683289675
26255,13075831.962111223
26256,4019373.201108434
26257,5069423.868822229
26258,5954047.698664605
26259,6221321.675775204
26260,6808995.597645586
26261,6344683.943543821
26262,6341603.856032262
26263,7241848.949084286
26264,6678673.264602488
26265,7417357.709662843
26266,6245506.9363253685
26267,7273617.826134276
26268,7406841.730481016
26269,6976384.244936911
26270,8507315.950917603
26271,7358238.498523115
26272,8308526.616640759
26273,8464375.46495221
26274,7947918.033266245
26275,7884919.3591813
26276,8984053.532987116
26277,8902876.393725833
26278,9002593.863493534
26279,9880856.931952383
26280,9319897.95050946
26281,7963508.248909845
26282,9408453.495869389
26283,11897750.24947373
26284,10732245.875523904
26285,11433684.184251955
26286,10131694.068678133
26287,10705246.008250494
26288,10176331.937845632
26289,10431367.94842536
26290,10225712.66063927
26291,9674566.720362335
26292,10170885.330366738
26293,9986641.390495485
26294,10410916.98572265
26295,10078861.581395319
26296,10802030.108721036
26297,10960544.710717222
26298,10021161.281061085
26299,12041879.511240553
26300,12076976.280831885
26301,10637756.198619287
26302,11419410.103711575
26303,12669637.144058531
26304,9310426.669973979
26305,11285652.244466685
26306,13405646.479226766
26307,16646553.835904622
26308,16521072.662553187
26309,13931286.778599266
26310,14633262.159651367
26311,12743635.838609433
26312,18222850.265303396
26313,15186060.330572464
26314,18054773.4638784
26315,16470493.401158715
26316,15724700.83054294
26317,18823390.898657613
26318,15719760.221370658
26319,17318791.052798335
26320,22856189.082422327
26321,30375255.36242314
26322,21759768.397527985
26323,30584377.3782516
26324,35125775.182235256
26325,34732103.278709576
26326,6174944.408542685
26327,7468989.107182749
26328,6636125.358027232
26329,5923348.894102482
26330,17343555.996997528
26331,11381577.053181482
26332,12060203.282079892
26333,5945980.688720145
26334,6054826.194429549
26335,7222483.361496115
26336,7586081.977753263
26337,10986643.899257874
26338,10292229.315382972
26339,11427475.924339946
26340,9063156.543214798
26341,13040258.987982549
26342,14095641.569081023
26343,14160411.301736712
26344,26771642.074221477
26345,31898862.873076957
26346,7281413.663343215
26347,6092030.077454458
26348,6501815.412424293
26349,5883004.174285473
26350,6154718.577866792
26351,5724874.491949702
26352,6363401.312674505
26353,5210184.5058558015
26354,6126651.09491958
26355,6001728.749191839
26356,6398868.644534251
26357,5662927.456590288
26358,5978403.064324612
26359,6721267.836968157
26360,5942453.0468741385
26361,6111512.505078081
26362,6503651.686493967
26363,6721208.934298349
26364,6644319.8340126015
26365,6726897.455645997
26366,6737472.00721447
26367,6254389.942573661
26368,5888704.474159657
26369,6216873.693083423
26370,6236582.70553053
26371,5309310.583909559
26372,5686550.894977295
26373,7260311.765671279
26374,4520358.892110575
26375,5442413.652514592
26376,5449507.478340046
26377,3287760.911801252
26378,3855623.792539834
26379,3528866.235737082
26380,3846822.3954427885
26381,2756065.8525616005
26382,5235172.313944991
26383,5261434.555746441
26384,6222078.732064696
26385,6233673.349172178
26386,5908613.761359995
26387,4557725.045357378
26388,4986409.247210606
26389,9154038.767277712
26390,5999286.164094442
26391,6906380.500513336
26392,6706428.400479878
26393,7850326.509150694
26394,6861508.733518655
26395,10254210.648033926
26396,10865929.782675521
26397,15858466.757234292
26398,3504494.539976425
26399,3353492.2927605244
26400,3225352.829686057
26401,4406437.255541225
26402,4390820.054467575
26403,4697179.583962457
26404,4157634.1849612626
26405,5292367.498675862
26406,5051892.6482956065
26407,5651616.964091011
26408,5571494.888251395
26409,7068457.846058541
26410,7564166.451323027
26411,6243821.423898704
26412,3517246.3098231745
26413,7223294.981753755
26414,18900718.883791648
26415,20928537.073137693
26416,9380875.162666999
26417,12523151.963654902
26418,16821331.06701488
26419,17299227.113830518
26420,41859411.86180178
26421,8032081.663231276
26422,10062895.737217246
26423,16439910.032265931
26424,24280931.652118973
26425,63567704.58087695
26426,7159170.998135394
26427,28559561.315172207
26428,11606038.098354034
26429,29495033.266422424
26430,53239725.47312957
26431,12268575.155912766
26432,21483076.77007014
26433,26059712.38086657
26434,39851711.90772297
26435,58722770.82063068
26436,72762327.54035835
26437,48256233.43923949
26438,107184970.92727001
26439,15653011.657086259
26440,19884695.396917943
26441,26280585.40780997
26442,34745072.02479884
26443,37713588.60663596
26444,39558563.117000006
26445,65378161.30439179
26446,78262602.09146158
26447,134364482.1196855
26448,38877945.291246004
26449,62753935.579220235
26450,11896518.218250418
26451,10136682.283534965
26452,14419171.931084026
26453,21149026.6513346
26454,21207047.910827816
26455,21597465.92698086
26456,24960031.566454474
26457,37034324.71104428
26458,54396661.06187532
26459,49529572.14902437
26460,45512093.81627758
26461,51364838.74894742
26462,70116792.84187736
26463,61645040.45005546
26464,75390233.02456613
26465,99050233.62576304
26466,220160546.4542744
26467,319214967.4399645
26468,8682670.921129338
26469,9738173.354764594
26470,9749042.596149476
26471,10051173.35933232
26472,11588428.83454678
26473,10597787.948469043
26474,12126775.617543716
26475,12050690.399113113
26476,12523151.963654902
26477,11907249.252716372
26478,12632595.840231577
26479,13130102.515389357
26480,12419373.024626048
26481,12373360.713014646
26482,16218619.386987202
26483,12102541.086347764
26484,15625458.745641863
26485,19544294.548261207
26486,17536004.792550478
26487,23334129.720105924
26488,19196593.90283857
26489,18184747.046274945
26490,24280931.652118973
26491,18308126.282984737
26492,19694565.26997379
26493,20936920.36887261
26494,18043048.20827196
26495,24895134.938435566
26496,23508746.717042238
26497,24578688.597658645
26498,25721472.89743853
26499,18926041.31738631
26500,32554199.080569614
26501,27710469.371219397
26502,26649025.021086317
26503,28942054.426124584
26504,51724133.654900625
26505,28214280.917420924
26506,30399610.960161287
26507,26397744.670389943
26508,52658904.10118048
26509,53008279.143005356
26510,53900361.09300703
26511,40301210.760661595
26512,39197584.80168569
26513,45920835.221975565
26514,41779873.50402238
26515,42446001.61950312
26516,75519436.32690518
26517,68081001.94476548
26518,50413313.983093
26519,75628080.95574622
26520,46862899.0392444
26521,72251929.43618394
26522,63578662.7340762
26523,71700621.76251893
26524,79229388.83860551
26525,75706350.95381477
26526,91352446.00872137
26527,112589986.92663957
26528,255822577.68477607
26529,351902449.9458394
26530,23511424.162186638
26531,76821749.93336023
26532,29405217.61296345
26533,15080955.659332143
26534,36428759.61026704
26535,11939985.273843858
26536,39223744.537185185
26537,44474615.010594085
26538,8918968.77434806
26539,15034516.051639311
26540,14287798.010171235
26541,4706184.214600168
26542,7054325.118135613
26543,7935574.983282735
26544,7262037.473404989
26545,8353911.767514162
26546,9365103.926292973
26547,8416903.382257186
26548,7853342.988004354
26549,10028565.29273795
26550,10182372.617842594
26551,8593867.433397172
26552,10138365.162985412
26553,10328402.225232245
26554,11846340.355683975
26555,8546315.590180473
26556,10484548.342854591
26557,9588192.668100106
26558,10572414.083240042
26559,9126456.565659473
26560,10312572.71249671
26561,10818059.721023545
26562,9459476.258552896
26563,9679048.028741382
26564,9000079.426704885
26565,11845557.81468124
26566,10340143.910289159
26567,11533000.531479837
26568,10497186.562128026
26569,10006680.525764065
26570,11453475.14060537
26571,11871334.171720827
26572,11514130.199460078
26573,11281589.93670438
26574,13812693.364043752
26575,23023326.887868
26576,26481665.124029513
26577,50727149.85703518
26578,18571246.6054702
26579,50395647.715492845
26580,56282018.50727926
26581,40132871.28164424
26582,22305958.743201118
26583,54709775.17017093
26584,70096121.13624844
26585,65476103.0275443
26586,29767863.708332397
26587,93999247.77679521
26588,22480193.330604278
26589,25394651.43638586
26590,34977823.66690523
26591,59744909.36251119
26592,74561555.68998112
26593,348898756.3954493
26594,24892391.265754294
26595,40994191.60283018
26596,76704961.43398024
26597,72586761.57230256
26598,139403259.8678503
26599,21420059.729604658
26600,50338729.77090422
26601,69255667.20406456
26602,106798356.56049468
26603,127776114.60477066
26604,164137020.20856214
26605,59855726.05428581
26606,59755235.15207693
26607,103493028.80845518
26608,99192321.35935482
26609,81926936.70499408
26610,117324319.09953173
26611,41164110.07026417
26612,56126917.56957888
26613,54156182.74922866
26614,68028586.73122528
26615,93914303.78932153
26616,78948864.3244047
26617,73408842.44898367
26618,161423697.69613048
26619,7232626.337250442
26620,11419316.33548259
26621,12642910.052414397
26622,18240291.292653166
26623,51011404.53583975
26624,37836545.433344506
26625,85354780.00081944
26626,71825127.8026584
26627,107995134.70912226
26628,82010036.00890692
26629,79228614.16584647
26630,107332169.46064582
26631,134588725.14757276
26632,109754298.25332017
26633,111806392.9585264
26634,135322128.2012137
26635,161451270.11521372
26636,161598552.89384884
26637,252727476.22476095
26638,177295298.04859617
26639,327522449.30208033
26640,256230955.3299806
26641,10413070.725285374
26642,12308280.320394866
26643,15225242.297996521
26644,26744606.199106652
26645,14168336.394470641
26646,13348388.303372152
26647,19257922.74976553
26648,19563364.79359437
26649,19382900.405040905
26650,26719063.12521846
26651,17138981.394965153
26652,22588294.486490756
26653,19702225.22345138
26654,27831151.205950234
26655,22637979.246173378
26656,23834895.82418831
26657,46990668.058688186
26658,24867245.7153008
26659,28900829.751109038
26660,34008408.29367946
26661,29583086.142809823
26662,31441680.974139083
26663,28621768.607587766
26664,30759211.611354176
26665,28695157.652735546
26666,44579452.02032672
26667,61350665.38143723
26668,52072774.63034769
26669,70969794.70255342
26670,54681870.66417505
26671,57943962.04145566
26672,50857321.806752324
26673,38152797.66699984
26674,65527707.832847096
26675,58207492.62536501
26676,70438469.7042536
26677,14910008.062804189
26678,77399410.0651245
26679,86141954.59595482
26680,73451677.68906221
26681,96847261.6540415
26682,101977395.77675255
26683,95191817.93776023
26684,73133169.98138005
26685,110169409.86821294
26686,95999312.4817185
26687,101323197.68921034
26688,82464491.79474224
26689,81655079.77051964
26690,79901547.88770139
26691,78744897.40647416
26692,75420258.25743763
26693,91896354.02745232
26694,92014457.39933819
26695,121706322.73369987
26696,7089589.485103543
26697,8815378.41126184
26698,6454773.064468537
26699,13842434.286580198
26700,9393845.17914294
26701,6266736.139165537
26702,7578759.092445577
26703,7493704.269700975
26704,6450765.11942291
26705,11061194.814641016
26706,9166580.848591542
26707,12619780.704598134
26708,13354300.697677737
26709,4346449.519375153
26710,91205832.53397024
26711,111145279.63279778
26712,17006688.55936856
26713,54986537.47600541
26714,16524383.76073272
26715,36768992.45577921
26716,23283042.76801147
26717,34701682.7951288
26718,23090938.674111303
26719,99212515.45220721
26720,7849306.782749212
26721,6248440.771034161
26722,143267139.38450804
26723,159026901.9361885
26724,85323035.66268371
26725,91294142.1299532
26726,146087189.27830082
26727,305344734.1365067
26728,76309683.94457144
26729,16761583.643244425
26730,35615004.29480501
26731,67511123.2795064
26732,39552565.63917065
26733,35716286.88837682
26734,49762401.51637312
26735,152789298.26270396
26736,321603038.55976564
26737,229550378.91131926
26738,124769381.06817311
26739,152103797.81817842
26740,263067084.10565868
26741,213270097.40673372
26742,194315562.06252187
26743,141162413.87952805
26744,37873721.739220545
26745,26791730.78904663
26746,94937519.15388829
26747,54341473.03936873
26748,134111255.97225024
26749,61888879.27294073
26750,11878251.424238963
26751,8307497.957916263
26752,20788708.189517338
26753,6098779.953485783
26754,5993480.778409312
26755,6783941.172593086
26756,8023907.457524263
26757,8297448.181565161
26758,8397815.0388233
26759,9137067.965578925
26760,9829464.293715915
26761,12108520.2777881
26762,9485022.557433916
26763,10285102.846870301
26764,10628517.925363168
26765,15116568.890734147
26766,14360463.24135929
26767,14613373.497182695
26768,17869361.100202397
26769,16168877.996231768
26770,16775186.65138793
26771,20213243.01231922
26772,19153339.034305505
26773,29195873.108797375
26774,8730923.384852912
26775,7626616.962395229
26776,10289633.93897229
26777,24148775.66717969
26778,11586551.297935907
26779,11665095.15308616
26780,6135778.301161228
26781,410547039.1835792
26782,21425551.485120203
26783,53455059.11331099
26784,19747684.29195362
26785,16608637.813560167
26786,6286507.386301721
26787,6750350.843978544
26788,6168628.918409092
26789,6611294.019822866
26790,7031835.840295336
26791,6962999.579636477
26792,7584008.743895904
26793,7665067.145267927
26794,8522531.214185623
26795,8046790.851388083
26796,7677398.207801927
26797,8605556.003583932
26798,8948328.527184844
26799,9309357.08610074
26800,9666649.617455523
26801,8748069.996708902
26802,10945610.58295451
26803,8770071.710069805
26804,10668324.24566764
26805,11193269.595769461
26806,11823749.410002269
26807,14371025.982445277
26808,14835821.35249955
26809,13412298.00114578
26810,15666381.595350238
26811,16059660.35638285
26812,18713212.048846096
26813,32036989.23168234
26814,9245622.986579629
26815,11293691.663196055
26816,7294999.358597247
26817,6947418.025647593
26818,8254666.443248592
26819,8720795.890897607
26820,9116780.039291067
26821,17067353.398727234
26822,4731872.96939354
26823,6031594.765250426
26824,3337758.8905211682
26825,6153410.372689003
26826,5041007.808422099
26827,5884446.075168943
26828,5235148.777782711
26829,5868322.674414886
26830,6038878.794857963
26831,6006333.02119751
26832,5832574.023404797
26833,6339274.750885307
26834,5922248.670462128
26835,5894821.678982982
26836,5741449.1715742415
26837,6769791.85853569
26838,6127086.512438386
26839,6508035.966734342
26840,11578231.53274368
26841,7143771.467330617
26842,6339140.599100915
26843,6279552.81432628
26844,6965255.776926147
26845,8538221.842946367
26846,6783285.563471233
26847,6738319.998699386
26848,13373314.433749191
26849,21234552.242346536
26850,25030879.556989305
26851,20841922.535419397
26852,9607161.570516685
26853,6416349.030557251
26854,13025640.243715633
26855,10878044.410998063
26856,16877997.601957805
26857,13176406.734130258
26858,11048680.87534417
26859,7474215.409058206
26860,4228194.771608816
26861,6674960.851043029
26862,6954113.428620296
26863,6290712.386691355
26864,6671263.673237643
26865,6460450.87601175
26866,6388671.223614394
26867,6535755.126484016
26868,6311603.883242211
26869,5829262.382698595
26870,5753122.331064428
26871,8633984.59672027
26872,11562204.644686548
26873,16361075.95935526
26874,27701884.66822981
26875,110470449.98503
26876,65209912.695952006
26877,14311725.701830013
26878,45823136.875676356
26879,41078089.30277803
26880,6758209.400647865
26881,8232897.429260986
26882,6853819.556974875
26883,6723714.52553162
26884,7444074.057423606
26885,7152288.695848143
26886,6903437.306383912
26887,6741652.560004711
26888,6770754.579555493
26889,6462326.14764585
26890,6666048.302003145
26891,7305772.491812103
26892,7718575.79169646
26893,7182854.905344749
26894,7229892.252359132
26895,6852414.711239552
26896,7344931.273176919
26897,6878194.8191962605
26898,6635594.081680329
26899,7245839.377217773
26900,7486653.346843115
26901,7499742.273523932
26902,7417404.299081818
26903,6969117.9213875625
26904,8106385.927731296
26905,7429193.578888696
26906,7689369.418660503
26907,7270411.428883458
26908,7172187.1965211695
26909,7317696.653528685
26910,7678374.4090565825
26911,8164362.629801132
26912,7595635.924676371
26913,6846292.520823998
26914,7833307.372740802
26915,7552347.709897292
26916,9454230.318701332
26917,8027728.79831211
26918,7856548.422368934
26919,8510109.814270182
26920,6903985.172131896
26921,7233861.727225908
26922,7499587.811046371
26923,7358687.980230287
26924,7961660.129052578
26925,7874013.484181191
26926,8077752.50524881
26927,8600920.543161023
26928,8090461.132258131
26929,8226152.6121497415
26930,9215146.16627542
26931,8531982.639221031
26932,8340633.50126497
26933,8168992.996427275
26934,8792415.441973418
26935,8389833.392848667
26936,9849081.512273112
26937,8539301.966488803
26938,9293713.928310193
26939,7921938.376324587
26940,9027332.000653924
26941,7792632.217732369
26942,8029718.296411297
26943,8213697.648752307
26944,6886118.943507213
26945,9314920.328313116
26946,8882047.145289693
26947,7682544.035534033
26948,9094466.977085432
26949,9332015.663723014
26950,8967984.2742007
26951,8736455.633925222
26952,9209583.975369621
26953,9374576.96390533
26954,9554073.90712977
26955,9392208.1555632
26956,8584455.955014138
26957,8505772.065908046
26958,8468631.842251318
26959,8075186.821763806
26960,8439980.580346026
26961,10058603.559194587
26962,8308998.300000218
26963,9609692.043640574
26964,9830810.523813317
26965,9218225.931592586
26966,9753026.997837162
26967,10451628.64629859
26968,10451619.753759325
26969,9771980.327388627
26970,9242373.41502665
26971,9693717.570545156
26972,9247868.59330689
26973,12585896.20489724
26974,15844235.322620807
26975,5028213.849327853
26976,9441426.18347005
26977,10895798.240035433
26978,11615899.523934733
26979,14715128.275392156
26980,5061675.349616104
26981,5683208.377405965
26982,7005247.818346871
26983,6644271.452465092
26984,6394762.352776609
26985,5707223.692219355
26986,4991813.995327444
26987,5161393.209876519
26988,5387970.959173323
26989,5186691.8091371395
26990,4794932.864595914
26991,5472032.814505447
26992,5365655.044202506
26993,5746435.223955051
26994,7335583.320954533
26995,7596183.094692357
26996,6940001.134321037
26997,8048459.936326126
26998,8515214.307962783
26999,9313873.773758765
27000,10381762.92089201
27001,11201144.683008218
27002,11369748.82668242
27003,13953824.219541874
27004,13805344.922591532
27005,10792728.757713068
27006,4675282.61449242
27007,4343754.6331027765
27008,5370597.451957784
27009,5251793.593992582
